platform,username,post_url,caption,media_url,likes,comments,views,upload_date
twitter,nike,https://twitter.com/nike/status/1000000017,Gear up for greatness. New drops every week 📦 #NikeAthletes #NikeTraining,https://pbs.twimg.com/media/nike_17.jpg,43313,1424,795718,2025-10-29 23:57:10
twitter,nike,https://twitter.com/nike/status/1000000018,Athletes inspire athletes. What's your story? #NikeAthletes #Nike #NikeTraining,https://pbs.twimg.com/media/nike_18.jpg,36983,754,441154,2025-10-29 07:02:10
twitter,nike,https://twitter.com/nike/status/1000000019,Champions are made in training. Let's work 🎯 #NikeTraining #JustDoIt,https://pbs.twimg.com/media/nike_19.jpg,49157,2216,932855,2025-10-27 01:39:10
twitter,nike,https://twitter.com/nike/status/1000000020,Victory is in the details. Train like a champion 🏆 #NikeRunning #Nike,https://pbs.twimg.com/media/nike_20.jpg,39210,1939,392760,2025-10-27 01:22:10
twitter,nike,https://twitter.com/nike/status/1000000021,Gear up for greatness. New drops every week 📦 #NikeRunning #NikeAthletes,https://pbs.twimg.com/media/nike_21.jpg,45177,1731,544339,2025-10-25 01:28:10
twitter,nike,https://twitter.com/nike/status/1000000022,Rise and grind. Morning motivation starts here ☀️ #Nike #JustDoIt,https://pbs.twimg.com/media/nike_22.jpg,26444,1030,358568,2025-10-24 00:56:10
twitter,nike,https://twitter.com/nike/status/1000000023,Every champion was once a beginner. Start today 💫 #Nike #NikeTraining,https://pbs.twimg.com/media/nike_23.jpg,24596,722,400036,2025-10-23 23:22:10
twitter,nike,https://twitter.com/nike/status/1000000024,Victory is in the details. Train like a champion 🏆 #NikeAthletes #NikeRunning,https://pbs.twimg.com/media/nike_24.jpg,48814,2213,743480,2025-10-23 08:27:10
twitter,nike,https://twitter.com/nike/status/1000000025,Rise and grind. Morning motivation starts here ☀️ #NikeTraining #Nike,https://pbs.twimg.com/media/nike_25.jpg,46452,1939,535796,2025-10-21 22:34:10
twitter,nike,https://twitter.com/nike/status/1000000026,Run the world. New running collection drops today 👟 #NikeTraining #Nike,https://pbs.twimg.com/media/nike_26.jpg,23499,881,462360,2025-10-21 18:28:10
twitter,nike,https://twitter.com/nike/status/1000000027,Icons in the making. Join the movement 👑 #JustDoIt #NikeTraining,https://pbs.twimg.com/media/nike_27.jpg,27193,1324,291300,2025-10-21 00:51:10
twitter,nike,https://twitter.com/nike/status/1000000028,Every champion was once a beginner. Start today 💫 #JustDoIt #NikeRunning,https://pbs.twimg.com/media/nike_28.jpg,23816,732,280395,2025-10-20 19:05:10
twitter,nike,https://twitter.com/nike/status/1000000029,Icons in the making. Join the movement 👑 #NikeTraining #JustDoIt,https://pbs.twimg.com/media/nike_29.jpg,42803,1974,495713,2025-10-20 07:56:10
twitter,nike,https://twitter.com/nike/status/1000000030,Innovation at every step. Check out our latest tech 🔬 #Nike #NikeAthletes,https://pbs.twimg.com/media/nike_30.jpg,21025,536,244093,2025-10-20 01:36:10
twitter,nike,https://twitter.com/nike/status/1000000031,Gear up for greatness. New drops every week 📦 #Nike #NikeTraining,https://pbs.twimg.com/media/nike_31.jpg,34271,1326,496085,2025-10-19 20:47:10
twitter,nike,https://twitter.com/nike/status/1000000032,Innovation at every step. Check out our latest tech 🔬 #NikeRunning #JustDoIt,https://pbs.twimg.com/media/nike_32.jpg,30556,1013,461135,2025-10-18 23:33:10
twitter,nike,https://twitter.com/nike/status/1000000033,Champions are made in training. Let's work 🎯 #NikeRunning #NikeAthletes,https://pbs.twimg.com/media/nike_33.jpg,34281,1477,379174,2025-10-18 21:43:10
twitter,nike,https://twitter.com/nike/status/1000000034,Run faster. Jump higher. Play harder. 🔥 #NikeAthletes #NikeTraining,https://pbs.twimg.com/media/nike_34.jpg,44247,1786,790016,2025-10-18 08:31:10
twitter,nike,https://twitter.com/nike/status/1000000035,Game day ready. Are you? 🏈 #NikeFootball #NikeAthletes #JustDoIt,https://pbs.twimg.com/media/nike_35.jpg,48561,1745,614002,2025-10-17 19:40:10
twitter,nike,https://twitter.com/nike/status/1000000036,Gear up for greatness. New drops every week 📦 #NikeRunning #Nike,https://pbs.twimg.com/media/nike_36.jpg,39066,870,443886,2025-10-17 07:41:10
twitter,nike,https://twitter.com/nike/status/1000000037,Style that performs. Function that inspires ✨ #NikeTraining #NikeRunning,https://pbs.twimg.com/media/nike_37.jpg,29968,1467,564685,2025-10-16 23:13:10
twitter,nike,https://twitter.com/nike/status/1000000038,The only workout you'll regret is the one you skip ⏰ #NikeAthletes #JustDoIt,https://pbs.twimg.com/media/nike_38.jpg,27726,953,307306,2025-10-16 08:13:10
twitter,nike,https://twitter.com/nike/status/1000000039,"Breaking barriers, setting records. Who's ready? 💯 #NikeRunning #NikeAthletes",https://pbs.twimg.com/media/nike_39.jpg,40479,1693,772580,2025-10-15 23:21:10
twitter,nike,https://twitter.com/nike/status/1000000040,Rise and grind. Morning motivation starts here ☀️ #Nike #NikeTraining,https://pbs.twimg.com/media/nike_40.jpg,49328,1190,706543,2025-10-15 22:55:10
twitter,nike,https://twitter.com/nike/status/1000000041,Run the world. New running collection drops today 👟 #Nike #NikeTraining,https://pbs.twimg.com/media/nike_41.jpg,13684,447,162147,2025-10-15 06:37:10
twitter,nike,https://twitter.com/nike/status/1000000042,Victory is in the details. Train like a champion 🏆 #Nike #NikeRunning,https://pbs.twimg.com/media/nike_42.jpg,22578,970,303641,2025-10-15 04:03:10
twitter,nike,https://twitter.com/nike/status/1000000043,"Your journey, our mission. Together we rise 🚀 #NikeAthletes #JustDoIt",https://pbs.twimg.com/media/nike_43.jpg,32948,1131,331605,2025-10-15 02:48:10
twitter,nike,https://twitter.com/nike/status/1000000044,The only workout you'll regret is the one you skip ⏰ #NikeTraining #Nike,https://pbs.twimg.com/media/nike_44.jpg,21846,495,368376,2025-10-15 01:13:10
twitter,nike,https://twitter.com/nike/status/1000000045,Game day ready. Are you? 🏈 #NikeFootball #NikeRunning #Nike,https://pbs.twimg.com/media/nike_45.jpg,37565,888,642027,2025-10-14 23:18:10
twitter,nike,https://twitter.com/nike/status/1000000046,"Sweat, smile, repeat. Workout essentials now available 💦 #Nike #JustDoIt",https://pbs.twimg.com/media/nike_46.jpg,13793,547,178130,2025-10-14 18:44:10
twitter,nike,https://twitter.com/nike/status/1000000047,Style that performs. Function that inspires ✨ #NikeRunning #Nike,https://pbs.twimg.com/media/nike_47.jpg,11605,367,160845,2025-10-14 05:07:10
twitter,nike,https://twitter.com/nike/status/1000000048,"Just Do It. New season, new goals 💪 #Nike #JustDoIt #NikeTraining #Nike",https://pbs.twimg.com/media/nike_48.jpg,16394,609,231512,2025-10-14 00:30:10
twitter,nike,https://twitter.com/nike/status/1000000049,"Breaking barriers, setting records. Who's ready? 💯 #NikeAthletes #NikeTraining",https://pbs.twimg.com/media/nike_49.jpg,13025,286,196847,2025-10-13 22:45:10
twitter,nike,https://twitter.com/nike/status/1000000050,Every champion was once a beginner. Start today 💫 #JustDoIt #NikeTraining,https://pbs.twimg.com/media/nike_50.jpg,19556,713,229081,2025-10-13 08:41:10
twitter,nike,https://twitter.com/nike/status/1000000051,Unleash your potential. The all-new Air Max is here 🔥 #NikeRunning #Nike,https://pbs.twimg.com/media/nike_51.jpg,47064,1751,925289,2025-10-12 20:04:10
twitter,nike,https://twitter.com/nike/status/1000000052,Rise and grind. Morning motivation starts here ☀️ #JustDoIt #NikeAthletes,https://pbs.twimg.com/media/nike_52.jpg,11590,240,214902,2025-10-12 08:13:10
twitter,nike,https://twitter.com/nike/status/1000000053,The only workout you'll regret is the one you skip ⏰ #JustDoIt #NikeTraining,https://pbs.twimg.com/media/nike_53.jpg,48837,1914,521687,2025-10-11 21:02:10
twitter,nike,https://twitter.com/nike/status/1000000054,From practice to podium. We're with you 🏅 #JustDoIt #NikeTraining,https://pbs.twimg.com/media/nike_54.jpg,31329,730,529613,2025-10-11 19:05:10
twitter,nike,https://twitter.com/nike/status/1000000055,Performance redefined. New collection alert 🔔 #NikeTraining #NikeAthletes,https://pbs.twimg.com/media/nike_55.jpg,26460,585,522428,2025-10-11 05:09:10
twitter,nike,https://twitter.com/nike/status/1000000056,Style that performs. Function that inspires ✨ #NikeTraining #NikeAthletes,https://pbs.twimg.com/media/nike_56.jpg,30002,1269,384122,2025-10-10 06:42:10
twitter,nike,https://twitter.com/nike/status/1000000057,Innovation at every step. Check out our latest tech 🔬 #Nike #NikeTraining,https://pbs.twimg.com/media/nike_57.jpg,27398,698,441986,2025-10-10 01:49:10
twitter,nike,https://twitter.com/nike/status/1000000058,Performance redefined. New collection alert 🔔 #Nike #JustDoIt,https://pbs.twimg.com/media/nike_58.jpg,46933,1960,648438,2025-10-09 03:52:10
twitter,nike,https://twitter.com/nike/status/1000000059,Winning mindset. Champion attitude 🧠 #JustDoIt #Nike,https://pbs.twimg.com/media/nike_59.jpg,36567,1075,432276,2025-10-09 01:16:10
twitter,adidas,https://twitter.com/adidas/status/1000000000,Train like tomorrow doesn't exist ⏰ #adidasFootball #TeamAdidas,https://pbs.twimg.com/media/adidas_0.jpg,34798,1203,607160,2025-11-08 00:26:10
twitter,adidas,https://twitter.com/adidas/status/1000000001,"Sustainability meets performance. Better for you, better for planet 🌍 #CreatorsUnite #ImpossibleIsNothing",https://pbs.twimg.com/media/adidas_1.jpg,19923,920,346663,2025-11-07 01:00:10
twitter,adidas,https://twitter.com/adidas/status/1000000002,From the pitch to the streets. Iconic design 👟 #adidasFootball #CreatorsUnite,https://pbs.twimg.com/media/adidas_2.jpg,22562,696,383527,2025-11-06 03:35:10
twitter,adidas,https://twitter.com/adidas/status/1000000003,Where comfort meets performance 🎭 #adidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_3.jpg,12209,604,196759,2025-11-06 00:54:10
twitter,adidas,https://twitter.com/adidas/status/1000000004,Engineered excellence. Designed passion ❤️ #adidas #ImpossibleIsNothing,https://pbs.twimg.com/media/adidas_4.jpg,27751,638,403542,2025-11-05 23:14:10
twitter,adidas,https://twitter.com/adidas/status/1000000005,Innovation meets style. The future of sportswear ⚡ #ImpossibleIsNothing #CreatorsUnite,https://pbs.twimg.com/media/adidas_5.jpg,32627,1172,582569,2025-11-05 05:51:10
twitter,adidas,https://twitter.com/adidas/status/1000000006,Champions train here. Are you ready? 🏆 #TeamAdidas #TeamAdidas #adidasFootball,https://pbs.twimg.com/media/adidas_6.jpg,36810,1577,735147,2025-11-04 21:36:10
twitter,adidas,https://twitter.com/adidas/status/1000000007,Athlete-tested. Champion-approved ✅ #TeamAdidas #adidas,https://pbs.twimg.com/media/adidas_7.jpg,19398,660,319114,2025-11-04 01:15:10
twitter,adidas,https://twitter.com/adidas/status/1000000008,Performance you can feel. Style you can see 👀 #ImpossibleIsNothing #adidas,https://pbs.twimg.com/media/adidas_8.jpg,33345,1411,520926,2025-11-03 18:30:10
twitter,adidas,https://twitter.com/adidas/status/1000000009,Impossible is Nothing. The new Predator boots are here ⚽ #TeamAdidas #adidasFootball,https://pbs.twimg.com/media/adidas_9.jpg,25953,1202,431931,2025-11-03 03:10:10
twitter,adidas,https://twitter.com/adidas/status/1000000010,"Three stripes, endless possibilities 💫 #adidas #adidasFootball #TeamAdidas",https://pbs.twimg.com/media/adidas_10.jpg,34399,945,642994,2025-11-01 21:53:10
twitter,adidas,https://twitter.com/adidas/status/1000000011,Legends in the making. Write your story 📝 #adidasFootball #CreatorsUnite,https://pbs.twimg.com/media/adidas_11.jpg,37084,1598,412534,2025-11-01 21:17:10
twitter,adidas,https://twitter.com/adidas/status/1000000012,Athlete-tested. Champion-approved ✅ #adidas #TeamAdidas,https://pbs.twimg.com/media/adidas_12.jpg,19513,435,293182,2025-11-01 18:46:10
twitter,adidas,https://twitter.com/adidas/status/1000000013,Train like tomorrow doesn't exist ⏰ #adidasFootball #CreatorsUnite,https://pbs.twimg.com/media/adidas_13.jpg,37064,950,672082,2025-11-01 05:28:10
twitter,adidas,https://twitter.com/adidas/status/1000000014,Creating the new. Join the revolution 🔥 #ImpossibleIsNothing #CreatorsUnite,https://pbs.twimg.com/media/adidas_14.jpg,16144,687,308238,2025-10-31 18:44:10
twitter,adidas,https://twitter.com/adidas/status/1000000015,Rise up. Stand out. Be legendary 💫 #adidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_15.jpg,13226,405,221419,2025-10-30 23:07:10
twitter,adidas,https://twitter.com/adidas/status/1000000016,Built for the boldest athletes 💯 #adidasFootball #ImpossibleIsNothing,https://pbs.twimg.com/media/adidas_16.jpg,32041,797,630768,2025-10-30 08:25:10
twitter,adidas,https://twitter.com/adidas/status/1000000017,The world is your playground. Go explore 🌎 #adidasFootball #CreatorsUnite,https://pbs.twimg.com/media/adidas_17.jpg,31099,1215,327489,2025-10-30 00:49:10
twitter,adidas,https://twitter.com/adidas/status/1000000018,Icons never fade. New classics just dropped 👑 #TeamAdidas #adidasFootball,https://pbs.twimg.com/media/adidas_18.jpg,20465,1008,341664,2025-10-29 00:41:10
twitter,adidas,https://twitter.com/adidas/status/1000000019,Train like tomorrow doesn't exist ⏰ #adidasFootball #adidas,https://pbs.twimg.com/media/adidas_19.jpg,13082,521,233534,2025-10-27 20:28:10
twitter,adidas,https://twitter.com/adidas/status/1000000020,Your potential is limitless. Let's go 🚀 #ImpossibleIsNothing #TeamAdidas #adidas,https://pbs.twimg.com/media/adidas_20.jpg,8630,249,162778,2025-10-26 23:29:10
twitter,adidas,https://twitter.com/adidas/status/1000000021,Athlete-tested. Champion-approved ✅ #adidasFootball #ImpossibleIsNothing,https://pbs.twimg.com/media/adidas_21.jpg,8571,305,104427,2025-10-26 18:10:10
twitter,adidas,https://twitter.com/adidas/status/1000000022,"Sustainability meets performance. Better for you, better for planet 🌍 #adidasFootball #CreatorsUnite",https://pbs.twimg.com/media/adidas_22.jpg,14820,720,259108,2025-10-24 04:48:10
twitter,adidas,https://twitter.com/adidas/status/1000000023,The world is your playground. Go explore 🌎 #adidas #adidasFootball,https://pbs.twimg.com/media/adidas_23.jpg,28590,981,335259,2025-10-23 03:38:10
twitter,adidas,https://twitter.com/adidas/status/1000000024,Creating the new. Join the revolution 🔥 #ImpossibleIsNothing #adidas,https://pbs.twimg.com/media/adidas_24.jpg,24602,545,372491,2025-10-22 22:57:10
twitter,adidas,https://twitter.com/adidas/status/1000000025,"Sustainability meets performance. Better for you, better for planet 🌍 #TeamAdidas #CreatorsUnite",https://pbs.twimg.com/media/adidas_25.jpg,16506,686,329952,2025-10-21 07:29:10
twitter,adidas,https://twitter.com/adidas/status/1000000026,"One team, one dream. Together we rise 🤝 #adidasFootball #TeamAdidas",https://pbs.twimg.com/media/adidas_26.jpg,28965,1253,363195,2025-10-21 05:46:10
twitter,adidas,https://twitter.com/adidas/status/1000000027,Legends in the making. Write your story 📝 #adidas #adidasFootball,https://pbs.twimg.com/media/adidas_27.jpg,9192,188,148919,2025-10-20 06:12:10
twitter,adidas,https://twitter.com/adidas/status/1000000028,Born on the field. Built for the street 🏟️➡️🌃 #TeamAdidas #adidasFootball,https://pbs.twimg.com/media/adidas_28.jpg,35988,1312,622601,2025-10-20 02:26:10
twitter,adidas,https://twitter.com/adidas/status/1000000029,The world is your playground. Go explore 🌎 #TeamAdidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_29.jpg,23907,608,368650,2025-10-19 23:05:10
twitter,adidas,https://twitter.com/adidas/status/1000000030,Athlete-tested. Champion-approved ✅ #adidasFootball #CreatorsUnite,https://pbs.twimg.com/media/adidas_30.jpg,18120,386,278383,2025-10-19 01:42:10
twitter,adidas,https://twitter.com/adidas/status/1000000031,Speed. Power. Precision. The triple threat 🎯 #ImpossibleIsNothing #CreatorsUnite,https://pbs.twimg.com/media/adidas_31.jpg,30463,613,339602,2025-10-18 18:33:10
twitter,adidas,https://twitter.com/adidas/status/1000000032,Game changers welcome. Join the movement 💪 #ImpossibleIsNothing #CreatorsUnite,https://pbs.twimg.com/media/adidas_32.jpg,35792,780,708412,2025-10-18 05:41:10
twitter,adidas,https://twitter.com/adidas/status/1000000033,Creating the new. Join the revolution 🔥 #CreatorsUnite #adidasFootball,https://pbs.twimg.com/media/adidas_33.jpg,29516,1304,579087,2025-10-17 23:23:10
twitter,adidas,https://twitter.com/adidas/status/1000000034,Performance that speaks for itself 🗣️ #CreatorsUnite #adidasFootball,https://pbs.twimg.com/media/adidas_34.jpg,19418,615,350906,2025-10-17 22:18:10
twitter,adidas,https://twitter.com/adidas/status/1000000035,The world is your playground. Go explore 🌎 #TeamAdidas #adidas,https://pbs.twimg.com/media/adidas_35.jpg,16951,551,220453,2025-10-17 07:14:10
twitter,adidas,https://twitter.com/adidas/status/1000000036,Icons never fade. New classics just dropped 👑 #ImpossibleIsNothing #CreatorsUnite,https://pbs.twimg.com/media/adidas_36.jpg,23922,780,303161,2025-10-16 21:38:10
twitter,adidas,https://twitter.com/adidas/status/1000000037,Performance that speaks for itself 🗣️ #adidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_37.jpg,26898,627,314505,2025-10-16 06:22:10
twitter,adidas,https://twitter.com/adidas/status/1000000038,Train like tomorrow doesn't exist ⏰ #CreatorsUnite #adidasFootball,https://pbs.twimg.com/media/adidas_38.jpg,24188,740,404497,2025-10-16 05:21:10
twitter,adidas,https://twitter.com/adidas/status/1000000039,Innovation meets style. The future of sportswear ⚡ #CreatorsUnite #ImpossibleIsNothing,https://pbs.twimg.com/media/adidas_39.jpg,32071,858,476192,2025-10-16 04:15:10
twitter,adidas,https://twitter.com/adidas/status/1000000040,Legends in the making. Write your story 📝 #adidasFootball #TeamAdidas,https://pbs.twimg.com/media/adidas_40.jpg,12819,612,162500,2025-10-15 21:22:10
twitter,adidas,https://twitter.com/adidas/status/1000000041,Innovation meets style. The future of sportswear ⚡ #adidas #ImpossibleIsNothing,https://pbs.twimg.com/media/adidas_41.jpg,28002,735,413591,2025-10-15 08:03:10
twitter,adidas,https://twitter.com/adidas/status/1000000042,Champions train here. Are you ready? 🏆 #TeamAdidas #ImpossibleIsNothing #TeamAdidas,https://pbs.twimg.com/media/adidas_42.jpg,13388,328,212973,2025-10-15 03:53:10
twitter,adidas,https://twitter.com/adidas/status/1000000043,Where comfort meets performance 🎭 #ImpossibleIsNothing #adidasFootball,https://pbs.twimg.com/media/adidas_43.jpg,38086,1341,544910,2025-10-14 20:05:10
twitter,adidas,https://twitter.com/adidas/status/1000000044,Engineered for athletes. Designed for everyone ✨ #ImpossibleIsNothing #adidasFootball,https://pbs.twimg.com/media/adidas_44.jpg,39755,1218,752907,2025-10-14 07:32:10
twitter,adidas,https://twitter.com/adidas/status/1000000045,Create your own game. New collection drops now 🔥 #TeamAdidas #adidas,https://pbs.twimg.com/media/adidas_45.jpg,19130,834,280119,2025-10-14 07:29:10
twitter,adidas,https://twitter.com/adidas/status/1000000046,Icons never fade. New classics just dropped 👑 #TeamAdidas #adidasFootball,https://pbs.twimg.com/media/adidas_46.jpg,18122,602,217332,2025-10-14 04:31:10
twitter,adidas,https://twitter.com/adidas/status/1000000047,Speed. Power. Precision. The triple threat 🎯 #TeamAdidas #adidasFootball,https://pbs.twimg.com/media/adidas_47.jpg,8003,177,114205,2025-10-13 20:57:10
twitter,adidas,https://twitter.com/adidas/status/1000000048,Performance that speaks for itself 🗣️ #adidasFootball #adidas,https://pbs.twimg.com/media/adidas_48.jpg,12021,292,229075,2025-10-13 18:40:10
twitter,adidas,https://twitter.com/adidas/status/1000000049,Performance you can feel. Style you can see 👀 #adidas #TeamAdidas,https://pbs.twimg.com/media/adidas_49.jpg,28438,1345,492986,2025-10-13 06:57:10
twitter,adidas,https://twitter.com/adidas/status/1000000050,Icons never fade. New classics just dropped 👑 #TeamAdidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_50.jpg,27967,954,557728,2025-10-12 20:45:10
twitter,adidas,https://twitter.com/adidas/status/1000000051,Game changers welcome. Join the movement 💪 #TeamAdidas #adidas,https://pbs.twimg.com/media/adidas_51.jpg,38074,902,549477,2025-10-11 03:11:10
twitter,adidas,https://twitter.com/adidas/status/1000000052,Rise up. Stand out. Be legendary 💫 #CreatorsUnite #TeamAdidas,https://pbs.twimg.com/media/adidas_52.jpg,10801,257,137142,2025-10-10 23:52:10
twitter,adidas,https://twitter.com/adidas/status/1000000053,Push boundaries. Break records. Repeat 🔄 #ImpossibleIsNothing #adidas,https://pbs.twimg.com/media/adidas_53.jpg,13846,303,172404,2025-10-10 05:47:10
twitter,adidas,https://twitter.com/adidas/status/1000000054,The world is your playground. Go explore 🌎 #CreatorsUnite #adidasFootball,https://pbs.twimg.com/media/adidas_54.jpg,10699,403,204486,2025-10-09 23:25:10
twitter,adidas,https://twitter.com/adidas/status/1000000055,Here to create. The new Ultraboost is revolutionary 🚀 #adidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_55.jpg,8396,191,157441,2025-10-09 23:11:10
twitter,adidas,https://twitter.com/adidas/status/1000000056,Push boundaries. Break records. Repeat 🔄 #TeamAdidas #CreatorsUnite,https://pbs.twimg.com/media/adidas_56.jpg,33757,922,422813,2025-10-09 22:50:10
twitter,adidas,https://twitter.com/adidas/status/1000000057,Innovation in motion. The future is now 🌟 #adidasFootball #ImpossibleIsNothing,https://pbs.twimg.com/media/adidas_57.jpg,16329,636,242917,2025-10-09 21:46:10
twitter,adidas,https://twitter.com/adidas/status/1000000058,"Sustainability meets performance. Better for you, better for planet 🌍 #adidasFootball #CreatorsUnite",https://pbs.twimg.com/media/adidas_58.jpg,17516,496,221603,2025-10-09 18:24:10
twitter,adidas,https://twitter.com/adidas/status/1000000059,Where comfort meets performance 🎭 #CreatorsUnite #adidas,https://pbs.twimg.com/media/adidas_59.jpg,14718,506,288401,2025-10-09 04:06:10
twitter,redbull,https://twitter.com/redbull/status/1000000000,MAX VERSTAPPEN WINS! 🏎️🏆 What a race! #F1 #RedBullRacing #RedBullRacing #F1,https://pbs.twimg.com/media/redbull_0.jpg,17526,539,189287,2025-11-08 03:28:10
twitter,redbull,https://twitter.com/redbull/status/1000000001,Energy that never quits. Just like you 💪 #GivesYouWings #ExtremeRacing #RedBullRacing,https://pbs.twimg.com/media/redbull_1.jpg,38534,1032,704210,2025-11-07 20:59:10
twitter,redbull,https://twitter.com/redbull/status/1000000002,Breaking records. Breaking limits 🚀 #RedBullAthletes #RedBullRacing #GivesYouWings,https://pbs.twimg.com/media/redbull_2.jpg,45689,1517,648396,2025-11-07 19:45:10
twitter,redbull,https://twitter.com/redbull/status/1000000003,This is what 200mph looks like 🏎️👀 #F1Vision #F1 #RedBullRacing,https://pbs.twimg.com/media/redbull_3.jpg,13169,525,199981,2025-11-07 17:55:10
twitter,redbull,https://twitter.com/redbull/status/1000000004,The ultimate adrenaline rush awaits 🎢 #ExtremeLife #ExtremeRacing #RedBullRacing,https://pbs.twimg.com/media/redbull_4.jpg,50424,1154,648262,2025-11-07 03:54:10
twitter,redbull,https://twitter.com/redbull/status/1000000005,This is not just a drink. It's a lifestyle 🌟 #WingsForLife #ExtremeRacing #GivesYouWings,https://pbs.twimg.com/media/redbull_5.jpg,14023,562,149793,2025-11-07 03:12:10
twitter,redbull,https://twitter.com/redbull/status/1000000006,Fuel your passion. Feed your drive ⚡ #RedBull #RedBullRacing #F1,https://pbs.twimg.com/media/redbull_6.jpg,18165,679,330721,2025-11-06 21:48:10
twitter,redbull,https://twitter.com/redbull/status/1000000007,Breakdancing battle royale! 💃🕺 #RedBullBCOne #F1 #GivesYouWings,https://pbs.twimg.com/media/redbull_7.jpg,36689,1395,584448,2025-11-05 08:50:10
twitter,redbull,https://twitter.com/redbull/status/1000000008,The most insane freeride line ever! 🏂 Watch till the end #RedBullRacing #GivesYouWings,https://pbs.twimg.com/media/redbull_8.jpg,17061,564,193614,2025-11-03 21:55:10
twitter,redbull,https://twitter.com/redbull/status/1000000009,Cliff diving into paradise 🏝️💦 #RedBullCliffDiving #RedBull #F1,https://pbs.twimg.com/media/redbull_9.jpg,54995,2062,821293,2025-11-02 04:26:10
twitter,redbull,https://twitter.com/redbull/status/1000000010,From zero to hero in 3.2 seconds 🏎️💨 #F1Power #GivesYouWings #ExtremeRacing,https://pbs.twimg.com/media/redbull_10.jpg,28819,1131,497030,2025-11-02 02:29:10
